EURUSD	5	20200701	172500	1.1257400	1.1266300	1.1255600	1.1262100	13770
EURUSD	5	20200701	173000	1.1261900	1.1268700	1.1260000	1.1265100	13972
EURUSD	5	20200701	173500	1.1264600	1.1275200	1.1264600	1.1270100	16120
EURUSD	5	20200701	174000	1.1270100	1.1271200	1.1262000	1.1265700	12601
EURUSD	5	20200701	174500	1.1266000	1.1270700	1.1261000	1.1266000	13540
EURUSD	5	20200701	175000	1.1265000	1.1266900	1.1260000	1.1261700	15189
EURUSD	5	20200701	175500	1.1261000	1.1265100	1.1257000	1.1257700	11760
EURUSD	5	20200701	180000	1.1258000	1.1260900	1.1253000	1.1260500	16765
EURUSD	5	20200701	180500	1.1259500	1.1266100	1.1258000	1.1263800	15453
EURUSD	5	20200701	181000	1.1263600	1.1269700	1.1262000	1.1264500	12560
EURUSD	5	20200701	181500	1.1264400	1.1268000	1.1258000	1.1267100	16075
EURUSD	5	20200701	182000	1.1267200	1.1269700	1.1259600	1.1264500	15963
EURUSD	5	20200701	182500	1.1264500	1.1265600	1.1259000	1.1261500	12637
EURUSD	5	20200701	183000	1.1260700	1.1266200	1.1259100	1.1263600	13860
EURUSD	5	20200701	183500	1.1263800	1.1264700	1.1256000	1.1258300	9391
EURUSD	5	20200701	184000	1.1258500	1.1258600	1.1253000	1.1255900	12134
EURUSD	5	20200701	184500	1.1255200	1.1259700	1.1252000	1.1259500	11098
EURUSD	5	20200701	185000	1.1258500	1.1263200	1.1255000	1.1260600	10049
EURUSD	5	20200701	185500	1.1260900	1.1261700	1.1256000	1.1257300	9715
EURUSD	5	20200701	190000	1.1258000	1.1260600	1.1255000	1.1258200	10506
EURUSD	5	20200701	190500	1.1258200	1.1258700	1.1251000	1.1254400	9515
EURUSD	5	20200701	191000	1.1254600	1.1255100	1.1250000	1.1251500	9493
EURUSD	5	20200701	191500	1.1252000	1.1253700	1.1249000	1.1250600	7779
EURUSD	5	20200701	192000	1.1251900	1.1255400	1.1249000	1.1254300	7451
EURUSD	5	20200701	192500	1.1254300	1.1257300	1.1252000	1.1256000	7604
EURUSD	5	20200701	193000	1.1256100	1.1260200	1.1256000	1.1259500	6719
EURUSD	5	20200701	193500	1.1259400	1.1261000	1.1256000	1.1259100	7679
EURUSD	5	20200701	194000	1.1259200	1.1261000	1.1256000	1.1260700	6059
EURUSD	5	20200701	194500	1.1260400	1.1261100	1.1257000	1.1258600	5222
